id,name,servings,calories_per_serving,protein_per_serving,carbs_per_serving,fat_per_serving,fiber_per_serving,iron_per_serving,isVegetarian,ingredients_count,grams_per_serving,unmatched_ingredients,approximated_ingredients
how_to_make_ice_cream_ice_cream,How To Make Ice Cream (Ice Cream,2,279.9,9.1,24.5,16.2,0.0,0.39,true,5,351,,
masala_chai,Masala Chai,2,485.2,17.5,75.4,11.4,36.1,13.84,true,14,358,,
indian_tofu_kadai,Indian Tofu Kadai,3,194.1,7.3,25.6,14.9,5.0,1.88,true,12,338,,extra firm tofu
churumuri,Churumuri,2,881.8,19.5,186.2,6.4,9.8,13.03,true,10,438,,
kuthiraivali_dosai,Kuthiraivali Dosai,1,392.1,28.3,60.6,2.2,16.1,5.87,true,3,144,,
chettinad_kuzhi_paniyaram,Chettinad Kuzhi Paniyaram,7,306.2,8.0,45.9,10.7,5.3,1.81,true,8,387,,
sweet_coconut_milk_for_appam,Sweet Coconut Milk For Appam,2,860.0,13.7,74.5,56.0,33.1,11.22,true,4,238,,
fermented_ragi_dosa,Fermented Ragi Dosa,1,509.5,36.3,80.2,2.7,18.8,7.34,true,2,185,,
samba_godhumai_rava_broken_wheat_dosai,Samba Godhumai Rava / Broken Wheat Dosai,1,566.7,18.3,104.5,6.0,13.7,6.11,true,8,513,,
gluten_free_and_vegan_tomato_omelette,Gluten Free And Vegan Tomato Omelette,1,356.3,23.1,49.1,6.0,33.9,11.59,true,11,409,,
,கம்பு தோசை,4,763.2,29.0,142.2,6.4,21.0,11.71,true,6,277,,
kollu_saaru_and_kollu_sundal,Kollu Saaru And Kollu Sundal,1,466.3,18.4,42.0,32.4,25.6,9.51,true,22,523,,
chicken_kuzhambu_and_chicken_roast,Chicken Kuzhambu And Chicken Roast,4,229.9,9.0,17.4,13.4,14.7,4.25,true,21,383,,
kongunadu_paruppu_kuzhambu,Kongunadu Paruppu Kuzhambu,1,286.3,18.0,45.6,6.7,16.7,5.62,true,14,211,,
poondu_kadalai_milagai_podi,Poondu Kadalai Milagai Podi,2,460.0,26.8,69.7,12.8,30.0,9.68,true,11,223,,
pasi_payaru_kadayal_and_pasi_payaru_rasam,Pasi Payaru Kadayal And Pasi Payaru Rasam,5,396.0,11.1,59.2,13.8,7.9,2.69,true,20,418,,
paruppu_selavu_rasam,Paruppu Selavu Rasam,1,245.2,10.9,41.0,7.3,12.7,6.04,true,17,433,,
chicken_milagai_kari,Chicken Milagai Kari,2,187.4,10.8,26.5,22.6,19.1,4.43,true,9,405,,
beetroot_paaledu_thogayal,Beetroot Paaledu Thogayal,1,601.0,22.5,51.3,32.8,35.3,8.95,true,15,523,,paaledu
erode_nallampatti_chicken_roast,Erode Nallampatti Chicken Roast,3,152.1,9.2,21.7,2.5,14.2,3.78,true,18,424,,
mutton_biryani_with_coconut_milk,Mutton Biryani With Coconut Milk,7,799.9,33.0,86.7,49.2,20.5,12.01,false,26,428,,
brinjal_tomato_chutney,Brinjal Tomato Chutney,2,131.2,9.7,16.2,2.3,20.6,4.35,true,5,422,,
mushroom_pallipalayam,Mushroom Pallipalayam,2,267.0,13.7,22.5,32.1,19.1,4.74,true,13,398,,
kambu_soru,Kambu Soru,1,748.2,28.1,128.8,10.9,39.2,14.56,true,9,599,,
kozhi_milagu_rasam_and_idicha_kozhi_fry,Kozhi Milagu Rasam And Idicha Kozhi Fry,2,147.6,9.4,21.9,6.2,10.5,3.49,true,22,458,,
road_side_kalan,Road Side Kalan,2,160.7,9.4,25.6,14.2,11.3,4.81,true,21,460,,
kongunadu_mutton_kuzhambu,Kongunadu Mutton Kuzhambu,4,649.9,33.5,28.0,44.4,18.9,7.95,false,19,446,,
thuvaram_paruppu_kaata_kuzhambu,Thuvaram Paruppu Kaata Kuzhambu,1,170.6,10.2,24.4,2.4,15.9,8.64,true,9,289,,
pichu_potta_kozhi,Pichu Potta Kozhi,2,109.7,8.0,14.8,5.6,12.6,6.59,true,8,436,,
sutta_kathirikkai_chutney_smoked_eggplant_chutney,"Sutta Kathirikkai Chutney, Smoked Eggplant Chutney",1,437.0,14.9,27.5,28.8,27.6,6.91,true,10,504,,
chicken_pacha_masala_stew,Chicken Pacha Masala Stew,3,789.2,15.3,32.7,70.6,30.0,7.96,true,15,420,,
jilakara_kudumulu,Jilakara Kudumulu,2,596.9,16.0,80.7,35.2,16.2,5.06,true,13,237,,
vanakkiya_thakkali_kurma,Vanakkiya Thakkali Kurma,1,420.6,11.7,22.5,30.9,22.6,6.7,true,13,258,,
thakkali_kadaindha_kurma_tomato_kurma,"Thakkali Kadaindha Kurma, Tomato Kurma",2,317.9,9.0,33.5,15.8,13.2,4.36,true,12,358,,
mutton_elumbu_rasam_mutton_bone_soup,"Mutton Elumbu Rasam, Mutton Bone Soup",4,173.0,17.6,10.4,5.8,14.4,8.7,false,16,360,,
ragi_pakoda_kongunad_special_ragi_pakoda,"Ragi Pakoda, Kongunad Special Ragi Pakoda",1,539.4,14.0,109.0,3.5,23.9,10.93,true,8,364,,
thalapakatti_style_mutton_biryani,Thalapakatti Style Mutton Biryani,6,509.6,25.6,78.1,20.1,11.6,6.56,false,19,379,,
selavu_rasam_kongunad_special_selavu_rasam,"Selavu Rasam, Kongunad Special Selavu Rasam",1,186.0,10.8,23.0,4.0,23.5,12.0,true,13,563,,
samba_godumai_upma_samba_ravai_upma_kongunad_special_emmer_wheat_upma,"Samba Godumai Upma, Samba Ravai Upma, Kongunad Special Emmer Wheat Upma",2,650.1,22.6,128.5,3.1,17.2,8.57,true,14,426,,
pazha_kachayam,Pazha Kachayam,1,765.9,21.2,161.9,1.8,13.5,4.75,true,6,439,,
ellu_urundai_sesame_seed_laddu,"Ellu Urundai, Sesame Seed Laddu",2,552.1,11.6,93.6,13.8,7.0,9.4,true,4,244,,
chicken_vellai_kuruma_chicken_white_kurma,"Chicken Vellai Kuruma, Chicken White Kurma",4,823.9,27.9,49.9,56.4,19.7,11.87,true,11,378,,
tamil_style_spicy_boiled_egg_fry,Tamil Style Spicy Boiled Egg Fry,3,677.0,37.0,89.6,17.9,13.8,16.26,false,8,308,,
neikarapatti_thayir_kurma_curd_kurma,"Neikarapatti Thayir Kurma, Curd Kurma",6,593.3,20.2,36.1,40.1,17.0,10.59,true,19,377,,
kongunad_thellattu,Kongunad Thellattu,6,754.7,4.9,17.9,74.7,4.0,1.98,true,13,146,,oil for deep frying
palambali,Palambali,4,312.3,9.7,35.9,14.3,1.2,1.38,true,6,401,,
ellu_podi_for_idli_dosa_and_rice,"Ellu Podi For Idli, Dosa And Rice",2,586.8,33.3,91.2,7.8,28.2,12.86,true,7,230,,
thattai_murukku,Thattai Murukku,3,513.1,21.3,93.1,8.1,35.0,19.33,true,8,365,,
kara_kozhukattai_kara_kozhukattai,"Kara Kozhukattai, Kara Kozhukattai",1,875.6,22.7,140.0,23.4,20.5,6.65,true,12,376,,
moong_dal_vadai_how_to_make_vadai_with_moong_dal_pasi_paruppu,"Moong Dal Vadai, How To Make Vadai With Moong Dal, Pasi Paruppu",4,758.8,33.6,29.7,56.0,17.1,8.78,true,11,201,,
poondu_kari,Poondu Kari,1,161.1,8.9,28.5,8.8,6.9,1.83,true,5,162,,
muttai_kalakki_egg_kalakki,"Muttai Kalakki, Egg Kalakki",1,95.8,7.3,4.2,5.5,0.3,1.21,false,5,93,,kurma gravy of your choice
puli_vadai_tamarind_vadai,"Puli Vadai, Tamarind Vadai",2,605.8,19.0,98.3,13.6,15.5,6.39,true,7,444,,
chicken_pakoda,Chicken Pakoda,2,158.4,11.1,21.4,6.6,13.6,6.33,true,15,320,,
home_made_curry_powder,Home Made Curry Powder,2,452.7,22.3,50.8,15.5,56.8,16.07,true,5,335,,
10_minute_egg_curry,10 Minute Egg Curry,2,689.7,11.4,14.6,69.4,25.2,8.17,true,11,370,,
chicken_masala_gravy,Chicken Masala Gravy,2,842.2,17.0,40.6,80.6,37.4,11.51,true,18,467,,
naatu_kozhi_rasam_chicken_rasam,Naatu Kozhi Rasam / Chicken Rasam,2,128.4,8.5,16.3,4.8,13.9,5.11,true,15,377,,
chicken_chinthamani,Chicken Chinthamani,2,308.6,13.3,30.4,14.1,24.8,5.73,true,10,446,,
kongunad_style_senai_kilangu_masala,Kongunad Style Senai Kilangu Masala,2,471.4,13.1,37.5,29.3,16.7,5.47,true,16,418,,senai kilangu
coriander_chicken_curry,Coriander Chicken Curry,3,588.3,13.9,30.0,48.3,27.6,9.25,true,12,438,,
tomato_salna,Tomato Salna,1,491.0,9.3,19.5,41.5,19.8,6.76,true,11,528,,
pasi_payaru_upma,Pasi Payaru Upma,1,314.7,9.0,16.9,22.9,19.3,7.0,true,12,355,,
poondu_rasam,Poondu Rasam,1,124.4,6.6,18.7,1.9,7.9,4.16,true,14,145,,
kongunad_kathirikkai_bajji_coimbatore_style_brinjal_chutney,Kongunad Kathirikkai Bajji / Coimbatore Style Brinjal Chutney,2,134.7,6.0,22.1,1.7,12.1,4.77,true,9,308,,
mutton_kola_urundai,Mutton Kola Urundai,3,334.3,22.1,13.8,162.4,12.8,8.17,false,15,438,,
tamilnadu_fish_curry,Tamilnadu Fish Curry,3,311.3,35.2,6.5,15.6,8.5,4.52,false,12,362,,
green_peppercorn_pickle,Green Peppercorn Pickle,2,302.2,16.3,33.5,2.8,6.0,2.81,true,3,375,,
vazhakkai_vadai_vazhakkai_kola_plantain_vada,Vazhakkai Vadai / Vazhakkai Kola / Plantain Vada,3,218.1,6.9,13.8,156.2,12.8,7.08,true,14,354,,
amma_s_coimbatore_style_easy_pressure_cooker_chicken_biryani,Amma'S Coimbatore Style Easy Pressure Cooker Chicken Biryani,6,729.2,14.4,66.7,48.8,20.7,7.81,true,17,401,,
milagu_rasam_pepper_rasam,Milagu Rasam Pepper Rasam,1,377.6,19.6,63.5,3.5,15.1,10.68,true,14,535,,
perur_athama_s_mutton_kuzhambu_curry,Perur Athama'S Mutton Kuzhambu (Curry),3,562.7,42.1,37.4,27.5,25.3,12.72,false,20,435,,
south_indian_beetroot_rasam,South Indian Beetroot Rasam,2,141.7,7.7,21.3,6.2,13.9,4.93,true,16,332,,
baby_potato_fry,Baby Potato Fry,2,233.3,10.6,35.7,3.9,20.4,7.31,true,9,415,,
pallipalayam_chicken_fry,Pallipalayam Chicken Fry,2,340.6,15.1,35.7,27.0,26.6,6.86,true,10,462,,
kongu_thakkali_kuzhambu,Kongu Thakkali Kuzhambu,3,233.6,8.0,13.9,24.1,15.9,8.53,true,13,364,,
spicy_kongunad_kozhi_kuzhambu_chicken_curry_kurma,Spicy Kongunad Kozhi Kuzhambu / Chicken Curry/Kurma,3,159.6,8.9,19.9,8.4,14.3,6.21,true,17,357,,
kongunad_cauliflower_kurma_vegan_cauliflower_curry,Kongunad Cauliflower Kurma / Vegan Cauliflower Curry,3,370.1,11.5,14.8,29.0,18.5,8.39,true,12,374,,
kollu_rasam,Kollu Rasam,1,121.5,5.6,17.9,2.5,6.4,3.76,true,14,190,,
vellai_kurma,Vellai Kurma,2,717.4,17.9,47.9,49.8,32.3,10.32,true,18,427,,
horse_gram_lentil_curry_kongunadu_kollu,Horse Gram Lentil Curry / Kongunadu Kollu,1,126.7,7.2,16.2,2.7,13.9,6.28,true,10,243,,
ammas_kongunad_egg_pepper_kuruma,Ammas Kongunad Egg Pepper Kuruma,3,292.5,19.8,13.6,17.1,13.1,6.42,false,14,378,,
pachai_payaru_masiyal_moong_dal_curry_green_gram_curry,Pachai Payaru Masiyal / Moong Dal Curry / Green Gram Curry,1,49.9,1.9,8.9,0.6,2.2,0.98,true,7,200,,
aloo_mixture,Aloo Mixture,3,605.2,14.7,80.6,24.1,11.3,6.76,true,15,252,,
kaju_chakli,Kaju Chakli,2,590.4,16.4,92.6,16.3,6.8,7.47,true,10,197,,
instant_chakli,Instant Chakli,2,543.6,13.0,116.7,1.6,5.2,5.94,true,8,214,,
nippattu,Nippattu,2,523.0,12.8,111.2,21.0,6.8,6.02,true,10,258,,
rice_murukku,Rice Murukku,2,587.0,13.2,125.1,2.5,6.2,8.01,true,7,212,,
dry_kachori,Dry Kachori,1,765.9,22.4,158.7,49.7,9.1,5.75,true,14,454,,
mangode,Mangode,2,145.8,6.4,22.9,2.2,13.3,8.15,true,15,448,,
rava_bonda,Rava Bonda,1,656.3,23.4,130.6,2.5,21.7,8.96,true,10,565,,
veg_fish_fry,Veg Fish Fry,1,827.4,22.6,171.2,11.2,21.2,8.18,true,11,495,,
veg_fingers,Veg Fingers,2,202.9,7.3,37.7,14.4,10.8,3.35,true,19,365,,
suji_sandwich,Suji Sandwich,3,368.8,12.6,72.7,10.4,12.5,4.77,true,18,364,,
lauki_vadi,Lauki Vadi,2,317.3,18.5,47.0,17.6,13.9,6.5,true,14,337,,
instant_spring_roll,Instant Spring Roll,3,137.5,8.2,22.0,9.4,12.4,2.63,true,17,339,,
veg_chicken_nuggets,Veg Chicken Nuggets,2,714.7,52.5,60.5,27.1,36.1,13.77,true,12,421,,
hari_matar_pakoda_bajji,Hari Matar Pakoda Bajji,2,451.6,18.5,88.5,1.4,10.6,4.57,true,9,352,,
pakora_batter,Pakora Batter,2,511.2,29.4,79.4,7.1,20.3,9.13,true,9,185,,
dahi_ke_kabab,Dahi Ke Kabab,3,199.2,12.3,12.7,10.8,3.4,2.53,true,12,395,,
sooji_masala_sticks,Sooji Masala Sticks,2,530.5,18.1,108.5,14.0,15.9,5.3,true,10,221,,
crispy_bedmi_poori_aloo_ki_sabzi,Crispy Bedmi Poori & Aloo Ki Sabzi,3,627.7,24.8,120.4,11.7,21.8,8.69,true,26,418,,
momo_folding_4_ways,Momo Folding 4 Ways,2,422.9,15.0,85.0,14.1,9.9,3.49,true,10,436,,
instant_pizza,Instant Pizza,1,293.8,9.6,58.5,1.5,7.8,2.35,true,8,282,,
methi_rava_chips,Methi Rava Chips,1,878.5,27.4,181.2,28.4,12.1,7.31,true,8,359,,
kara_dosa,Kara Dosa,2,632.0,16.8,85.4,23.7,23.9,7.29,true,8,198,,
onion_tomato_dosa,Onion Tomato Dosa,1,641.5,20.5,125.7,30.0,15.1,9.97,true,13,482,,
beetroot_dosa,Beetroot Dosa,1,554.3,16.1,112.8,2.7,15.0,9.95,true,9,346,,
idli_dosa_batter,Idli Dosa Batter,3,726.6,23.8,147.4,2.7,11.7,9.48,true,4,247,,
cotton_dosa,Cotton Dosa,3,811.6,16.9,119.7,28.5,15.5,7.61,true,5,236,,
onion_dosa,Onion Dosa,1,600.4,19.7,119.8,2.9,18.4,10.6,true,11,348,,
murmura_ka_nastha,Murmura Ka Nastha,3,680.0,17.7,140.0,12.3,12.6,9.25,true,15,393,,
instant_sabudana_dosa,Instant Sabudana Dosa,1,414.3,14.9,72.4,5.1,15.2,9.77,true,14,545,,
instant_masala_rava_appam,Instant Masala Rava Appam,2,746.4,19.1,110.1,24.2,24.2,8.96,true,12,265,,
instant_rava_masala_dosa,Instant Rava Masala Dosa,3,333.7,10.8,65.5,10.3,10.8,4.69,true,19,393,,
cooked_rice_dosa,Cooked Rice Dosa,4,712.0,18.1,149.3,6.2,11.2,9.35,true,12,297,,
oats_omelette,Oats Omelette,1,267.9,12.7,45.4,2.9,14.4,5.96,true,14,512,,
rice_flour_dosa,Rice Flour Dosa,2,473.9,14.2,94.7,7.0,15.9,8.15,true,14,298,,
instant_set_dosa,Instant Set Dosa,5,814.8,25.8,83.1,46.0,22.0,11.69,true,25,416,,
hotel_masala_dosa,Hotel Masala Dosa,4,794.9,24.8,160.5,10.0,14.9,11.24,true,17,414,,
bottle_gourd_dosa,Bottle Gourd Dosa,1,856.6,24.1,176.6,3.6,21.1,14.28,true,9,452,,
stuffed_dosa,Stuffed Dosa,3,514.5,15.0,103.8,5.4,14.1,7.44,true,21,426,,
coconut_dosa,Coconut Dosa,3,822.3,14.8,124.1,28.7,12.3,8.42,true,5,237,,
aloo_dosa,Aloo Dosa,2,468.6,12.1,97.4,2.0,11.0,7.4,true,9,371,,
corn_pancake,Corn Pancake,1,718.9,27.8,136.7,4.4,30.7,9.83,true,11,489,,
vegetable_pancake,Vegetable Pancake,2,331.5,15.0,61.4,5.6,21.5,5.26,true,13,381,,
besan_dosa,Besan Dosa,1,727.9,39.4,118.5,8.8,28.1,12.1,true,7,262,,
cabbage_dosa,Cabbage Dosa,3,653.1,17.1,72.1,31.9,27.6,9.92,true,13,349,,
maida_dosa,Maida Dosa,2,734.2,22.1,153.2,2.0,7.8,4.83,true,9,309,,
heerekai_dosa,Heerekai Dosa,2,705.3,17.7,95.7,26.6,26.9,11.89,true,11,249,,
dosa_mix,Dosa Mix,2,811.0,27.7,162.5,3.4,14.5,10.53,true,9,277,,
upvas_dosa,Upvas Dosa,2,492.4,9.5,64.0,21.4,9.6,6.29,true,10,235,,
rava_appam,Rava Appam,2,471.4,13.3,99.1,1.3,9.7,4.97,true,7,227,,
tuppa_dosa,Tuppa Dosa,3,641.8,17.8,134.1,2.2,8.6,8.28,true,5,217,,
vegetable_uttapam,Vegetable Uttapam,3,666.5,19.3,137.3,2.6,12.2,9.93,true,12,325,,
methi_dosa,Methi Dosa,2,841.5,18.3,181.4,2.8,9.1,11.61,true,3,300,,
poha_uttapam,Poha Uttapam,2,319.8,12.8,61.5,1.2,17.2,5.46,true,10,362,,
rava_dosa_with_aloo_masala,Rava Dosa With Aloo Masala,2,416.4,17.8,69.8,5.9,25.5,13.33,true,11,332,,
instant_neer_dosa,Instant Neer Dosa,1,361.1,7.6,78.3,1.2,3.5,4.55,true,2,120,,
rava_chilla,Rava Chilla,1,549.8,19.9,110.4,1.6,18.7,7.07,true,9,408,,
mysore_masala_dosa,Mysore Masala Dosa,3,609.7,20.2,119.3,6.6,15.4,9.3,true,23,347,,
pizza_dosa,Pizza Dosa,4,838.0,24.0,172.2,3.9,11.3,10.84,true,14,305,,
bread_uttapam,Bread Uttapam,1,191.0,16.3,24.7,1.8,8.2,6.71,false,9,508,,
vellayappam,Vellayappam,2,745.7,11.9,80.5,41.4,13.5,6.38,true,6,198,,
benne_dosa,Benne Dosa,4,830.7,23.8,171.7,3.3,11.0,10.72,true,5,278,,
,कल डोसा रेसिपी,1,463.7,14.1,91.9,2.5,14.1,7.01,true,4,162,,
masala_dosa_mix,Masala Dosa Mix,3,447.4,11.9,89.6,3.7,4.2,4.97,false,11,361,,
instant_oats_dosa,Instant Oats Dosa,2,324.7,9.8,61.9,7.1,10.4,5.79,true,21,446,,
spring_dosa,Spring Dosa,4,308.8,9.7,59.5,4.4,4.9,2.26,true,12,359,,
palappam,Palappam,1,755.6,14.0,123.2,22.0,10.5,8.01,true,5,225,,
cheesy_sandwich_dosa,Cheesy Sandwich Dosa,1,137.9,5.3,23.0,10.4,9.4,3.72,true,8,348,,
instant_bread_masala_dosa,Instant Bread Masala Dosa,2,181.5,5.6,37.7,0.5,4.4,1.8,true,5,321,,
pav_bhaji_dosa,Pav Bhaji Dosa,2,180.3,6.2,31.8,8.7,3.8,1.88,true,12,371,,
podi_dosa,Podi Dosa,1,539.7,25.9,56.0,26.5,30.8,8.69,true,9,219,,
spot_idli,Spot Idli,2,709.9,43.5,104.4,14.5,46.9,14.56,true,17,367,,
instant_idli_mix,Instant Idli Mix,3,870.2,29.6,174.5,4.1,9.5,6.65,true,7,376,,instant idli mix
instant_murmura_idli,Instant Murmura Idli,2,609.0,16.1,128.1,2.1,10.2,6.7,true,5,326,,
how_to_make_idli_without_idli_stand_amp_cooker,How To Make Idli Without Idli Stand &Amp; Cooker,2,811.4,29.8,160.8,3.1,14.8,10.69,true,4,278,,
stuffed_idli,Stuffed Idli,2,538.7,18.0,107.1,6.9,17.4,6.97,true,16,472,,
poha_idli,Poha Idli,2,695.8,14.6,150.9,2.2,6.8,8.77,true,6,351,,
aloo_idli,Aloo Idli,1,642.9,22.4,127.1,28.6,20.6,7.81,true,13,515,,
cucumber_idli,Cucumber Idli,2,594.3,8.9,90.7,21.1,8.2,6.08,true,5,192,,
idli_dhokla,Idli Dhokla,1,796.5,40.2,94.5,52.4,33.3,14.36,true,18,410,,
idli_batter,Idli Batter,3,811.4,29.8,160.8,3.1,14.8,10.69,true,2,278,,
vegetable_idli,Vegetable Idli,3,653.3,24.6,60.9,37.9,17.4,8.04,true,21,369,,
bread_idli,Bread Idli,2,278.3,5.8,60.3,0.9,2.7,3.51,true,5,312,,
masala_pundi,Masala Pundi,1,605.5,22.6,115.5,29.6,21.6,8.34,true,13,306,,
sprouts_chaat,Sprouts Chaat,3,803.0,17.3,89.9,41.6,3.0,1.26,false,13,445,,
mushroom_65,Mushroom 65,3,441.0,33.9,60.9,4.1,52.8,26.58,true,11,461,,
masala_corn,Masala Corn,1,135.0,6.1,21.3,2.0,5.2,1.83,true,8,220,,
veg_lollipop,Veg Lollipop,1,365.0,11.4,71.8,2.3,12.4,6.29,true,16,565,,
palak_patta_chaat,Palak Patta Chaat,5,129.6,8.2,15.1,3.1,8.4,8.11,true,19,365,,
omapodi,Omapodi,1,323.1,6.5,70.0,13.9,4.1,9.17,true,8,134,,
aloo_tikki_chaat,Aloo Tikki Chaat,2,356.7,8.2,75.4,46.1,6.7,5.05,true,15,446,,
mushroom_puff,Mushroom Puff,2,747.8,13.8,61.9,58.7,6.2,2.64,true,10,364,,
bread_patties,Bread Patties,5,250.0,16.7,35.2,4.6,25.2,12.4,true,17,364,,
corn_salsa,Corn Salsa,1,125.3,5.6,17.8,2.4,11.5,4.64,true,8,241,,
onion_bajji,Onion Bajji,1,409.1,22.6,64.6,5.0,22.4,11.33,true,7,444,,
peanut_chaat_with_boiled_amp_roasted_peanuts,Peanut Chaat (With Boiled &Amp; Roasted Peanuts),1,41.9,3.0,3.7,0.9,5.1,3.85,true,10,315,,
vazhaipoo_vadai,Vazhaipoo Vadai,4,263.6,20.3,33.3,3.5,38.6,19.6,true,10,368,,
samosa_sandwich,Samosa Sandwich,2,303.4,6.1,32.0,15.9,3.2,1.55,true,10,440,,
kara_boondi,Kara Boondi,9,818.5,31.2,39.8,60.2,19.4,14.98,true,12,258,,
golgappa,Golgappa,9,406.9,13.0,57.8,13.0,4.4,2.06,true,18,404,,golgappe
idli_manchurian,Idli Manchurian,1,842.3,28.6,164.6,31.5,12.6,6.1,true,11,569,,to idli
green_falafel,Green Falafel,1,628.3,38.6,91.2,9.8,49.7,21.71,true,12,431,,
arbi_ke_patte_ke_pakode,Arbi Ke Patte Ke Pakode,2,390.6,30.0,50.9,5.0,49.0,27.63,true,15,413,,
fried_breadfruit,Fried Breadfruit,1,771.0,23.1,128.5,104.7,0.5,0.98,true,6,412,,breadfruit
dahi_ke_sholay_crispy_yogurt_rolls,Dahi Ke Sholay (Crispy Yogurt Rolls),3,394.0,25.3,63.7,2.9,15.2,6.77,true,17,360,,
chinese_bhel,Chinese Bhel,1,338.1,12.9,61.2,12.1,9.3,3.67,true,20,491,,
tawa_sandwich_griddle_sandwich,Tawa Sandwich (Griddle Sandwich),3,28.8,0.9,5.6,0.2,1.4,0.59,true,6,437,,
mix_dal_vada_soft_amp_spongy,Mix Dal Vada (Soft &Amp; Spongy),1,318.6,21.4,50.8,1.9,14.3,6.23,true,11,246,,
beguni,Beguni,1,138.9,4.1,27.0,1.2,4.7,2.79,true,9,269,,
veg_bonda,Veg Bonda,1,552.5,26.8,94.0,12.2,22.5,10.35,true,18,449,,
rose_cookies,Rose Cookies,2,457.7,7.5,33.3,34.9,9.7,2.88,true,11,133,,
cheese_pakora,Cheese Pakora,1,235.4,12.9,36.5,3.7,9.0,4.82,true,10,192,,
pav_bhaji_dosa_street_style,Pav Bhaji Dosa (Street Style),1,91.4,3.9,15.9,0.7,5.5,3.28,true,3,175,,
samosa_pav,Samosa Pav,1,611.6,10.5,62.2,34.3,0.0,0.0,true,5,515,,
malai_kofta,Malai Kofta,9,865.3,29.2,50.4,64.8,9.5,9.76,true,27,262,,
kadhi,Kadhi,5,575.2,56.4,41.8,17.1,104.4,29.78,true,16,429,,
lauki_kofta,Lauki Kofta,2,245.4,12.8,27.7,21.2,14.2,5.65,true,16,380,,
ladies_finger_curry,Ladies Finger Curry,2,181.5,9.6,29.4,14.4,16.8,6.27,true,19,462,,
sarson_ka_saag,Sarson Ka Saag,3,248.8,12.2,35.7,18.1,10.7,7.2,true,17,418,,saag
chickpea_curry,Chickpea Curry,6,514.9,26.9,64.3,21.1,43.5,24.61,true,23,373,,
aloo_kofta,Aloo Kofta,5,856.7,25.1,20.6,97.9,19.1,7.08,true,17,326,,
aloo_matar,Aloo Matar,2,233.0,9.4,43.6,14.2,11.8,7.43,true,13,323,,
kashmiri_dum_aloo,Kashmiri Dum Aloo,3,662.3,26.2,111.4,61.7,23.0,18.58,true,15,456,,
gujarati_kadhi,Gujarati Kadhi,3,340.8,27.4,38.4,10.3,55.6,27.43,true,13,466,,
capsicum_curry,Capsicum Curry,6,398.5,37.8,21.2,16.6,74.0,20.58,true,20,374,,
methi_mushroom,Methi Mushroom,4,272.2,13.8,45.0,12.6,21.3,9.0,true,17,386,,
veg_makhanwala,Veg Makhanwala,4,146.9,9.2,17.4,3.9,13.4,4.13,true,17,424,,
aloo_rasedar,Aloo Rasedar,2,176.4,5.1,34.4,7.7,7.0,4.25,true,14,325,,
green_peas_masala,Green Peas Masala,7,867.6,28.9,49.6,66.8,10.7,10.77,true,18,262,,
matar_mushroom_mutter_mushroom,Matar Mushroom (Mutter Mushroom),2,87.9,7.7,10.0,33.2,9.9,4.2,true,12,348,,
navratan_korma_delicious_and_rich_curry,Navratan Korma (Delicious And Rich Curry),16,1310.6,42.1,51.8,105.5,21.1,12.29,true,32,382,,babycorn
kaju_curry,Kaju Curry,1,814.6,28.6,41.9,58.8,12.0,11.17,true,11,501,,
aloo_gobi_matar,Aloo Gobi Matar,3,141.8,8.2,23.1,9.6,8.9,4.87,true,17,352,,
lauki_chana_dal,Lauki Chana Dal,3,105.9,6.0,14.1,17.2,7.8,4.33,true,13,421,,
vegetable_stew,Vegetable Stew,7,764.2,23.0,34.9,61.7,51.4,20.41,true,15,418,,
mushroom_peas_curry_batani_curry,Mushroom Peas Curry (Batani Curry),9,607.8,29.3,34.4,39.6,28.5,15.5,true,19,381,,
matar_makhana_curry,Matar Makhana Curry,2,688.0,32.8,81.7,31.5,9.4,7.06,true,14,490,,
hyderabadi_mirchi_ka_salan,Hyderabadi Mirchi Ka Salan,4,229.2,18.1,17.5,23.9,38.2,18.8,true,17,354,,
thai_yellow_curry,Thai Yellow Curry,9,607.8,31.4,75.2,21.5,35.1,10.08,true,22,393,,thai basil
shorba,Shorba,3,793.4,30.4,128.0,24.4,31.8,21.78,true,22,412,,
easy_thai_green_curry_with_vegetables,Easy Thai Green Curry With Vegetables,5,557.8,33.8,80.3,14.0,32.1,10.08,true,25,435,,
palak_saag,Palak Saag,2,113.9,7.4,15.4,20.8,11.7,9.04,true,12,476,,
pattani_kurma,Pattani Kurma,5,832.4,29.9,49.1,64.4,22.5,12.04,true,16,296,,
palak_mushroom,Palak Mushroom,3,201.2,12.0,30.3,11.3,16.1,8.58,true,18,374,,
mushroom_tikka_masala,Mushroom Tikka Masala,6,786.2,28.0,36.9,59.4,10.0,9.41,true,22,339,,
baby_corn_masala,Baby Corn Masala,3,382.6,14.9,53.5,23.6,18.9,7.87,false,19,378,,omatoe
dum_aloo_banarasi,Dum Aloo Banarasi,4,364.5,13.1,62.3,14.9,32.0,10.76,true,16,425,,
bagara_baingan_eggplant_curry_for_biryani,Bagara Baingan (Eggplant Curry For Biryani),4,255.7,19.2,23.5,14.0,38.2,19.09,true,23,370,,
potato_kurma,Potato Kurma,7,862.8,24.9,45.1,68.3,13.8,9.68,true,15,380,,
lasaniya_batata,Lasaniya Batata,3,125.5,6.3,19.9,14.2,9.4,3.41,true,17,375,,
